,epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
247,247,0.22816159017384052,0.91875,0.9193981409040232,0.003226609155535698,1.0,1.0
248,248,0.15188256232067943,0.95625,0.9564918851435704,0.002933509461581707,1.0,1.0
249,249,0.14108539652079344,0.94375,0.9420489725186044,0.0026129882782697676,1.0,1.0
250,250,0.14343481184914708,0.95,0.9504049069122598,0.0024626251310110093,1.0,1.0
251,251,0.19782599713653326,0.9375,0.9375274009474591,0.002629554457962513,1.0,1.0
252,252,0.16871390212327242,0.9375,0.9377287868522624,0.0027600347995758055,1.0,1.0
253,253,0.20969347562640905,0.925,0.9244975935487985,0.0028856812044978143,1.0,1.0
254,254,0.12313802354037762,0.9625,0.9621890417384489,0.0027821335941553118,1.0,1.0
255,255,0.156213304027915,0.95,0.9492394327030033,0.0027880050241947175,1.0,1.0
256,256,0.17541159316897392,0.93125,0.9318795752653595,0.002784544602036476,1.0,1.0
257,257,0.2033067299053073,0.91875,0.9173705309019043,0.0027391551062464713,1.0,1.0
258,258,0.17706543486565351,0.94375,0.9441192299334709,0.002699223905801773,1.0,1.0
259,259,0.19545074738562107,0.925,0.9235025863250206,0.0026607485488057137,1.0,1.0
260,260,0.17736206483095884,0.925,0.9240522869089445,0.0026668945327401163,1.0,1.0
261,261,0.18215673696249723,0.91875,0.9166132956469406,0.002733154408633709,1.0,1.0
262,262,0.18775151297450066,0.93125,0.9330498777133327,0.002659673057496548,1.0,1.0
263,263,0.1496456926688552,0.95,0.9506582006252057,0.0025019701570272446,1.0,1.0
264,264,0.12600871035829186,0.9625,0.9625422993419729,0.0024232503026723863,1.0,1.0
265,265,0.17624613549560308,0.95,0.9500074947885382,0.0027365310117602347,1.0,1.0
266,266,0.1794670233502984,0.9375,0.9366375748235505,0.002839019149541855,1.0,1.0
267,267,0.1449321205727756,0.95625,0.9557967032967033,0.00255900751799345,1.0,1.0
268,268,0.1468033124692738,0.96875,0.968452479338843,0.0023625921458005905,1.0,1.0
269,269,0.14492773730307817,0.94375,0.9423686676358585,0.002424037456512451,1.0,1.0
270,270,0.12132067792117596,0.975,0.974951219512195,0.002482897974550724,1.0,1.0
271,271,0.13938071858137846,0.975,0.975,0.002609645575284958,1.0,1.0
272,272,0.11957664135843515,0.95,0.950687599501405,0.0023705439642071726,1.0,1.0
273,273,0.20812142547219992,0.90625,0.9066379665001468,0.0023924214765429497,1.0,1.0
274,274,0.17512599471956491,0.9375,0.9387704818993697,0.002501584216952324,1.0,1.0
275,275,0.1333497315645218,0.9375,0.9385918730579567,0.0026668064296245576,1.0,1.0
276,276,0.14684713259339333,0.95625,0.9573275862068964,0.0025013431906700133,1.0,1.0
277,277,0.1937427930533886,0.9125,0.9100323457030776,0.0025076469406485557,1.0,1.0
278,278,0.157309727743268,0.9375,0.9361796093690746,0.0027655048295855524,1.0,1.0
279,279,0.12758626602590084,0.95,0.9499347323198943,0.002467796020209789,1.0,1.0
280,280,0.16647899895906448,0.9125,0.9136980178779636,0.0023190630599856377,1.0,1.0
281,281,0.14674304611980915,0.95625,0.9567402025481293,0.0021722009405493736,1.0,1.0
282,282,0.14824214298278093,0.94375,0.942161003366712,0.0022871877998113634,1.0,1.0
283,283,0.12033126736059785,0.96875,0.9693692704354469,0.0020616762340068817,1.0,1.0
284,284,0.1535848192870617,0.95,0.9495634700665189,0.0020261188969016076,1.0,1.0
285,285,0.15074654202908278,0.925,0.9248500599760096,0.0022311465814709663,1.0,1.0
286,286,0.14488335652276874,0.95,0.9502313117736504,0.002552676759660244,1.0,1.0
287,287,0.15255574230104685,0.93125,0.9306612699747687,0.002746748551726341,1.0,1.0
288,288,0.11236958904191852,0.9625,0.9641067087992221,0.002743258699774742,1.0,1.0
289,289,0.1375928884372115,0.95,0.9522296369444405,0.00252663716673851,1.0,1.0
290,290,0.12140245642513037,0.96875,0.9690326561065197,0.00222695991396904,1.0,1.0
291,291,0.12178319366648793,0.95625,0.954925117607641,0.0021223412826657296,1.0,1.0
292,292,0.14141680765897036,0.95625,0.9578510436432637,0.002227047085762024,1.0,1.0
293,293,0.1148527970071882,0.95625,0.9562145275316141,0.0022285809740424157,1.0,1.0
294,294,0.1021810588426888,0.975,0.975,0.002039903961122036,1.0,1.0
295,295,0.12564160209149122,0.94375,0.9452980373234746,0.0017485560849308968,1.0,1.0
296,296,0.10725232539698482,0.9625,0.9625,0.0015343602746725083,1.0,1.0
297,297,0.12000401178374887,0.95,0.947189525720737,0.0016663720831274985,1.0,1.0
298,298,0.09910588967613876,0.96875,0.9689358194312463,0.0018222510814666748,1.0,1.0
299,299,0.09400788135826588,0.975,0.9751599174152421,0.0019447561353445053,1.0,1.0
300,300,0.15227839723229408,0.93125,0.9340739202657806,0.0020748887211084364,1.0,1.0
301,301,0.08239655802026391,0.98125,0.9815648873185638,0.0019964145496487616,1.0,1.0
302,302,0.14056904893368483,0.95625,0.9565074327993484,0.002258221246302128,1.0,1.0
303,303,0.10726808570325375,0.98125,0.980900826446281,0.002612260542809963,1.0,1.0
304,304,0.16745868744328618,0.93125,0.9317275747508305,0.0024988409131765366,1.0,1.0
305,305,0.18699593469500542,0.91875,0.9188971825063078,0.0025012586265802383,1.0,1.0
306,306,0.12548062670975924,0.94375,0.9431153846153848,0.002146703191101551,1.0,1.0
307,307,0.09079181868582964,0.9875,0.9875,0.001873866654932499,1.0,1.0
308,308,0.10008644196204841,0.975,0.9749500199920031,0.0018729938194155693,1.0,1.0
309,309,0.11991100525483489,0.96875,0.9692032406513535,0.0018598483875393867,1.0,1.0
310,310,0.1207753443159163,0.96875,0.9693563459866705,0.001811167225241661,1.0,1.0
311,311,0.11072664125822484,0.94375,0.9452593432911074,0.001925208792090416,1.0,1.0
312,312,0.13154564052820206,0.95,0.9508779719496804,0.0018695669248700141,1.0,1.0
313,313,0.1375919166021049,0.95,0.9505088062177725,0.00187140554189682,1.0,1.0
314,314,0.1051554293371737,0.9625,0.9635657620507679,0.0017563486471772194,1.0,1.0
315,315,0.08373325108550489,0.96875,0.968631436314363,0.0016660358756780624,1.0,1.0
316,316,0.13511034147813916,0.9375,0.9332022298607437,0.0017737500369548798,1.0,1.0
317,317,0.08984605292789638,0.96875,0.9690858957219252,0.0018639916554093361,1.0,1.0
318,318,0.09496882278472185,0.99375,0.9936508264462809,0.0017555844038724898,1.0,1.0
319,319,0.09445649199187756,0.98125,0.9818965517241379,0.0016107410192489624,1.0,1.0
320,320,0.15071557788178325,0.95625,0.9562498718999795,0.0017724018543958664,1.0,1.0
321,321,0.10702743474394083,0.98125,0.9812381758438713,0.002069580927491188,1.0,1.0
322,322,0.09619266726076603,0.975,0.9752300609874418,0.0019753869622945786,1.0,1.0
323,323,0.14648312237113714,0.9375,0.9384296248422425,0.0018361559137701987,1.0,1.0
324,324,0.11714855628088117,0.9625,0.9626233214579336,0.0019299089908599854,1.0,1.0
325,325,0.12268693372607231,0.9625,0.963111079255752,0.001951589249074459,1.0,1.0
326,326,0.10524971829727292,0.975,0.975,0.0019382750615477562,1.0,1.0
327,327,0.12090250384062529,0.95,0.9491301124477746,0.002138010039925575,1.0,1.0
328,328,0.08927375543862581,0.975,0.9750314549650536,0.0019908085465431213,1.0,1.0
329,329,0.12467431742697954,0.9375,0.938191375157101,0.001893409714102745,1.0,1.0
330,330,0.07639540662057698,0.975,0.9760852713178295,0.0017778849229216575,1.0,1.0
331,331,0.09970991092268378,0.9625,0.9628594212085965,0.0016483772546052934,1.0,1.0
332,332,0.07441147556528449,0.975,0.9756087662337661,0.0016944978386163711,1.0,1.0
333,333,0.10203342838212848,0.96875,0.9691639208104134,0.002027427591383457,1.0,1.0
334,334,0.11793404421769083,0.95625,0.9578510436432637,0.00196961909532547,1.0,1.0
335,335,0.08544915611855686,0.9875,0.9878043831168831,0.001746431551873684,1.0,1.0
336,336,0.10141365032177418,0.975,0.975,0.00159434974193573,1.0,1.0
337,337,0.13512251246720552,0.94375,0.9435804329953411,0.0017167620360851287,1.0,1.0
338,338,0.13260425254702568,0.93125,0.9318143986683312,0.0018477490171790122,1.0,1.0
339,339,0.1404970227740705,0.93125,0.933301978950022,0.001870795339345932,1.0,1.0
340,340,0.12272361852228642,0.95,0.9501852594374645,0.0019542764872312545,1.0,1.0
341,341,0.0953543558716774,0.96875,0.9684096679835316,0.002030264586210251,1.0,1.0
342,342,0.07188481139019132,0.9875,0.9875911325828708,0.0016884960234165192,1.0,1.0
343,343,0.11981651978567243,0.95,0.9510421137385106,0.0014777284115552903,1.0,1.0
344,344,0.09404466138221323,0.9625,0.9626233214579336,0.0017566520720720292,1.0,1.0
345,345,0.08600552543066442,0.96875,0.9687306683651965,0.0021806733682751657,1.0,1.0
346,346,0.1672987868078053,0.9375,0.9387569491013519,0.001672174036502838,1.0,1.0
347,347,0.1057245722040534,0.9625,0.9633263190571185,0.0015211998485028743,1.0,1.0
348,348,0.12142662517726421,0.95625,0.9560523938572718,0.00165256317704916,1.0,1.0
349,349,0.0679995531681925,0.9875,0.9875911325828708,0.0015763087198138238,1.0,1.0
350,350,0.14171467861160636,0.95,0.9499019175410901,0.0013999476097524167,1.0,1.0
351,351,0.1019434710033238,0.975,0.974960670855524,0.001687888242304325,1.0,1.0
352,352,0.11336278286762536,0.9625,0.9628913177498222,0.001899043284356594,1.0,1.0
353,353,0.0817184466868639,0.98125,0.9815648873185638,0.0016061989590525627,1.0,1.0
354,354,0.07702175690792501,0.98125,0.9812605042016808,0.001473576482385397,1.0,1.0
355,355,0.11078621447086334,0.9625,0.9631087662337661,0.0013116778805851935,1.0,1.0
356,356,0.11603637645021081,0.94375,0.946477824651328,0.0012011895887553692,1.0,1.0
357,357,0.0933928492013365,0.98125,0.9809423466568429,0.0013086989521980286,1.0,1.0
358,358,0.08848327258601785,0.96875,0.968714527531614,0.0013672937639057636,1.0,1.0
359,359,0.0904126362875104,0.96875,0.9698234471617008,0.001298322156071663,1.0,1.0
360,360,0.10357310203835368,0.95,0.9522296369444405,0.001129963807761669,1.0,1.0
361,361,0.1123627801425755,0.95625,0.9562381758438713,0.0010526854544878005,1.0,1.0
362,362,0.11034862184897065,0.95625,0.9557467232887065,0.0010969335213303565,1.0,1.0
363,363,0.10472080367617309,0.95,0.9497441240371319,0.0012225198559463024,1.0,1.0
364,364,0.08486209157854319,0.975,0.9752523893452512,0.0012221986427903176,1.0,1.0
365,365,0.09949350892566144,0.9625,0.9635352913098327,0.0011080112308263779,1.0,1.0
366,366,0.08153916895389557,0.95625,0.9568232937653802,0.0010519365780055523,1.0,1.0
367,367,0.0711581357754767,0.98125,0.9811508264462809,0.0009763579815626145,1.0,1.0
368,368,0.06073882454074919,0.99375,0.9938306283811901,0.0008905029855668545,1.0,1.0
369,369,0.08089322142768651,0.975,0.9751879611233434,0.0008997499942779541,1.0,1.0
370,370,0.09898994630202651,0.96875,0.9693469420776376,0.0010417120531201363,1.0,1.0
371,371,0.10970206139609218,0.9625,0.9627064126751845,0.0012605887837707996,1.0,1.0
372,372,0.07271527429111302,0.9875,0.9878043831168831,0.001246607769280672,1.0,1.0
373,373,0.07525561400689185,0.98125,0.9815648873185638,0.0010447000153362752,1.0,1.0
374,374,0.1222571216057986,0.95,0.9534433285509326,0.001149857696145773,1.0,1.0
375,375,0.10256288421805948,0.9625,0.9631361486053924,0.0011561933904886245,1.0,1.0
376,376,0.09894784074276686,0.975,0.9756347275680094,0.001006491482257843,1.0,1.0
377,377,0.08213692216668278,0.975,0.9756087662337661,0.0009378738701343537,1.0,1.0
378,378,0.06671926286071539,0.975,0.975,0.0008980742655694485,1.0,1.0
379,379,0.05033562611788511,0.9875,0.9875,0.0008231912739574909,1.0,1.0
380,380,0.10177601629402488,0.98125,0.9812806483731933,0.0008858240209519864,1.0,1.0
381,381,0.08757368568331003,0.975,0.9752300609874418,0.001176337618380785,1.0,1.0
382,382,0.11349249957129359,0.9625,0.9641115478449445,0.0014356950297951699,1.0,1.0
383,383,0.08731980621814728,0.96875,0.9698457755195102,0.0012614301405847073,1.0,1.0
384,384,0.048277044552378356,0.98125,0.9813306283811901,0.0009545864537358284,1.0,1.0
385,385,0.08924772951286286,0.9625,0.962389246616231,0.0009053613990545273,1.0,1.0
386,386,0.07362304872367531,0.98125,0.9809780219780219,0.0009078151546418667,1.0,1.0
387,387,0.08923976239748299,0.9625,0.9641115478449445,0.0008742365054786206,1.0,1.0
388,388,0.07294183381600305,0.975,0.9749620646955532,0.0008576333522796631,1.0,1.0
389,389,0.08369319909252226,0.96875,0.9693965517241379,0.001041133049875498,1.0,1.0
390,390,0.07698395696934313,0.98125,0.9808283157399911,0.001156033482402563,1.0,1.0
391,391,0.07758085825480521,0.975,0.9752699851816604,0.0011723326519131661,1.0,1.0
392,392,0.07093212800100446,0.975,0.9756087662337661,0.001032902952283621,1.0,1.0
393,393,0.07483406423125416,0.975,0.9751879611233434,0.0009928776882588864,1.0,1.0
394,394,0.07176809594966471,0.96875,0.9682967032967034,0.0009291669353842736,1.0,1.0
395,395,0.07570847379975021,0.98125,0.9815425589607545,0.0008954429067671299,1.0,1.0
396,396,0.04471823910716921,0.99375,0.9938306283811901,0.0009073429740965366,1.0,1.0
397,397,0.09725623368285596,0.96875,0.9693965517241379,0.0007935428991913795,1.0,1.0
398,398,0.09320841217413545,0.95,0.9521763392857142,0.0008079172112047672,1.0,1.0
399,399,0.05766066024079919,0.98125,0.9813306283811901,0.0007152995560318232,1.0,1.0
400,400,0.08856540638953447,0.9625,0.9635352913098327,0.0007386534474790096,1.0,1.0
401,401,0.0921376571059227,0.95,0.950649783783442,0.0007870806381106377,1.0,1.0
402,402,0.08370060473680496,0.975,0.9749310035842293,0.0009712694212794304,1.0,1.0
403,403,0.12129343510605395,0.95625,0.9571513251945207,0.001037655584514141,1.0,1.0
404,404,0.11315854138229042,0.94375,0.9441611600910381,0.0013075271621346475,1.0,1.0
405,405,0.08677929174154997,0.9625,0.9631481828675857,0.0013848455622792245,1.0,1.0
406,406,0.08372656465508044,0.96875,0.9687381758438713,0.0013195451349020005,1.0,1.0
407,407,0.07108606491237879,0.98125,0.9812381758438713,0.0011959750205278396,1.0,1.0
408,408,0.07907354063354433,0.975,0.9760852713178295,0.0009591285139322281,1.0,1.0
409,409,0.08048354170750827,0.975,0.9756347275680094,0.0008065111935138703,1.0,1.0
410,410,0.07088835426839069,0.98125,0.9812495217324761,0.000859740749001503,1.0,1.0
411,411,0.0634985919459723,0.975,0.9760852713178295,0.0009006103500723839,1.0,1.0
412,412,0.07855589990504086,0.96875,0.9698234471617008,0.0008723412640392781,1.0,1.0
413,413,0.10490043339086697,0.95625,0.9567103458744215,0.001132449973374605,1.0,1.0
414,414,0.07643013657070696,0.9625,0.9628913177498222,0.0012024537660181522,1.0,1.0
415,415,0.08631808229256421,0.96875,0.9684280419700251,0.001274070143699646,1.0,1.0
416,416,0.08901880262419581,0.96875,0.9698275862068965,0.0012602360919117927,1.0,1.0
417,417,0.07532034860923886,0.96875,0.9689419051355737,0.0012627484276890755,1.0,1.0
418,418,0.07862740394193679,0.96875,0.9694359683579575,0.001174135971814394,1.0,1.0
419,419,0.07222066668327898,0.975,0.9756087662337661,0.0009622344747185707,1.0,1.0
420,420,0.08197600150015205,0.96875,0.9684280419700251,0.000998449046164751,1.0,1.0
421,421,0.10499536147108302,0.9625,0.9631087662337661,0.0011316350661218165,1.0,1.0
422,422,0.05173764075152576,0.9875,0.9878043831168831,0.0010055628605186938,1.0,1.0
423,423,0.06288105563726276,0.9875,0.9878043831168831,0.0008912789635360241,1.0,1.0
424,424,0.06840392178855836,0.96875,0.9690189106484972,0.0009506614878773689,1.0,1.0
425,425,0.07878487184643745,0.975,0.9754142586836506,0.0009463794529438018,1.0,1.0
426,426,0.0955392902251333,0.96875,0.9693465717161411,0.0009827795438468456,1.0,1.0
427,427,0.09648314071819186,0.975,0.9747161978218933,0.0011887770146131516,1.0,1.0
428,428,0.09163708169944584,0.94375,0.9396430024481435,0.0010633766651153564,1.0,1.0
429,429,0.06635505810845643,0.98125,0.9818965517241379,0.001009942777454853,1.0,1.0
430,430,0.08234317181631923,0.96875,0.9693692704354469,0.0009495089761912823,1.0,1.0
431,431,0.0965280260425061,0.96875,0.9693469420776376,0.0008702952414751053,1.0,1.0
432,432,0.10717234574258327,0.9625,0.9635880904085772,0.0009489214047789573,1.0,1.0
433,433,0.06478519545635208,0.975,0.9752300609874418,0.0009519633837044239,1.0,1.0
434,434,0.05172216007485986,0.9875,0.9874500199920032,0.0009230483323335647,1.0,1.0
435,435,0.07945636752992868,0.96875,0.9689918851435705,0.0008286913856863975,1.0,1.0
436,436,0.05583848513197154,0.9875,0.9875911325828708,0.000865665078163147,1.0,1.0
437,437,0.09802222810685635,0.9375,0.9391327378479435,0.0008624899201095104,1.0,1.0
438,438,0.09246565401554108,0.95625,0.9571513251945207,0.0007737740408629179,1.0,1.0
439,439,0.04641020065173507,0.9875,0.9875,0.000792507641017437,1.0,1.0
440,440,0.1023321021348238,0.95,0.9505796075477665,0.0010076343081891538,1.0,1.0
441,441,0.0708460237365216,0.96875,0.9698275862068965,0.0010257205925881864,1.0,1.0
442,442,0.06264788715634495,0.98125,0.9818965517241379,0.0008953300304710865,1.0,1.0
443,443,0.05828770366497338,0.96875,0.9693469420776376,0.0007854037918150425,1.0,1.0
444,444,0.0546727164182812,0.99375,0.9936593406593406,0.0006956981495022773,1.0,1.0
445,445,0.06558064272394404,0.96875,0.9689918851435705,0.0006029639393091202,1.0,1.0
446,446,0.05700225755572319,0.9875,0.9874500199920032,0.0005710341036319732,1.0,1.0
447,447,0.043966446188278496,0.98125,0.9812806483731933,0.0006722680758684873,1.0,1.0
448,448,0.07714725425466895,0.9625,0.9631481828675857,0.0007284553255885839,1.0,1.0
449,449,0.06033800053410232,0.98125,0.9814918851435704,0.0007155751809477806,1.0,1.0
450,450,0.07061921269632876,0.96875,0.9687815126050421,0.0007062045391649008,1.0,1.0
451,451,0.09223046037368476,0.975,0.9756347275680094,0.0007520379032939673,1.0,1.0
452,452,0.06894301599822938,0.98125,0.9812381758438713,0.0007767029106616974,1.0,1.0
453,453,0.07268899492919445,0.96875,0.9687306683651965,0.0006938216742128134,1.0,1.0
454,454,0.061315758037380874,0.975,0.9753043831168832,0.0007076055742800235,1.0,1.0
455,455,0.051283703302033246,0.98125,0.9814918851435704,0.0007322588469833135,1.0,1.0
456,456,0.07706545805558562,0.96875,0.9687381758438713,0.0007095695938915015,1.0,1.0
457,457,0.05347741988953203,0.99375,0.9937381758438713,0.000595581391826272,1.0,1.0
458,458,0.041336872411193326,0.9875,0.9874500199920032,0.0005348312202841044,1.0,1.0
459,459,0.062036926770815626,0.975,0.9749500199920031,0.0005158171523362398,1.0,1.0
460,460,0.0650208629667759,0.975,0.9756087662337661,0.0006099775899201631,1.0,1.0
461,461,0.06751034478656948,0.96875,0.9693469420776376,0.0006294250953942538,1.0,1.0
462,462,0.042137861368246377,0.9875,0.9875,0.0005962039809674025,1.0,1.0
463,463,0.05687803216278553,0.9875,0.9878043831168831,0.0005417370237410068,1.0,1.0
464,464,0.07900209084618837,0.96875,0.9693465717161411,0.0005224772728979587,1.0,1.0
465,465,0.07570905925240368,0.96875,0.9689358194312463,0.0005842047743499279,1.0,1.0
466,466,0.09791473485529423,0.95,0.9528057761987598,0.0007390730548650027,1.0,1.0
467,467,0.07558564527425915,0.9625,0.9631087662337661,0.0006945058703422546,1.0,1.0
468,468,0.055766020610462874,0.9875,0.9878043831168831,0.0006039276719093323,1.0,1.0
469,469,0.0612575487466529,0.98125,0.9814918851435704,0.0005513596348464489,1.0,1.0
470,470,0.078933245385997,0.96875,0.9688156615117531,0.0006327360402792692,1.0,1.0
471,471,0.09558274527080357,0.95,0.9508631693426526,0.0007667224388569593,1.0,1.0
472,472,0.06842071004211903,0.96875,0.9693692704354469,0.0008302650414407254,1.0,1.0
473,473,0.06104459462221712,0.98125,0.9814918851435704,0.0006917855702340603,1.0,1.0
474,474,0.042944789747707546,0.9875,0.9875,0.0005962406285107136,1.0,1.0
475,475,0.044292937498539686,0.98125,0.9809780219780219,0.0005425302311778069,1.0,1.0
476,476,0.050345945288427174,0.9875,0.987397516503212,0.0005157218314707279,1.0,1.0
477,477,0.0405733022489585,0.99375,0.9937381758438713,0.0005471224430948496,1.0,1.0
478,478,0.09596784401219338,0.9625,0.9635352913098327,0.0006133269052952528,1.0,1.0
479,479,0.050414822762832046,0.99375,0.9938306283811901,0.0006600181106477976,1.0,1.0
480,480,0.06042107893154025,0.975,0.9756087662337661,0.0006044553592801094,1.0,1.0
481,481,0.057747586630284786,0.96875,0.9698275862068965,0.0006243087816983461,1.0,1.0
482,482,0.021050389332231134,1.0,1.0,0.0006281642243266105,1.0,1.0
483,483,0.04860261152498424,0.975,0.9756087662337661,0.0005795336328446865,1.0,1.0
484,484,0.0739122680388391,0.9625,0.9635657620507679,0.0005610824096947909,1.0,1.0
485,485,0.08575710855075158,0.96875,0.9690189106484972,0.0007823711261153221,1.0,1.0
486,486,0.06876274943351746,0.96875,0.968714527531614,0.0009094905108213425,1.0,1.0
487,487,0.05044560506939888,0.9875,0.9875911325828708,0.0008801666088402271,1.0,1.0
488,488,0.046228233783040196,0.98125,0.9815648873185638,0.0007747059687972068,1.0,1.0
489,489,0.05900902836583555,0.98125,0.9812381758438713,0.000706737395375967,1.0,1.0
490,490,0.03845309535972774,0.99375,0.9938306283811901,0.0006541441660374403,1.0,1.0
491,491,0.04680658417055383,0.98125,0.9814918851435704,0.0005826502107083798,1.0,1.0
492,492,0.04461804369930178,0.98125,0.9815425589607545,0.0005431665573269129,1.0,1.0
493,493,0.08078146213665605,0.975,0.975,0.0005216320976614952,1.0,1.0
494,494,0.04381312720943242,0.9875,0.9878043831168831,0.0006121067795902491,1.0,1.0
495,495,0.0705295733641833,0.98125,0.9813989791556408,0.0008185788989067078,1.0,1.0
496,496,0.06926657469011843,0.96875,0.9703510436432637,0.0009769927710294724,1.0,1.0
497,497,0.04350732848979533,0.99375,0.9937605042016807,0.0008789111860096454,1.0,1.0
498,498,0.04928271472454071,0.9875,0.9875688042250614,0.000709875114262104,1.0,1.0
499,499,0.0536228601122275,0.98125,0.9815648873185638,0.0005649853963404893,1.0,1.0
